video_title,average_completion_percent,median_completion_percent,views
BCH201LL_Y2_01_04,61.77162162162163,93.4,148
BCH201LL_Y2_01_07,65.1864406779661,98.0,59
BCH201LL_Y2_01_08,56.9,60.0,51
BCH201LL_Y2_01_09,68.34324324324324,96.2,37
BCH201LL_Y2_01_10,63.3,84.4,37
BCH201LL_Y2_01_11,54.406060606060606,44.8,33
BCH201LL_Y2_01_12,40.98947368421052,18.2,19
BCH201_Y2_01_01_A,90.56730038022813,100.0,263
BCH201_Y2_01_01_B,91.23478260869565,100.0,230
BCH201_Y2_01_02_A,84.38756756756757,100.0,185
BCH201_Y2_01_02_B,85.12987804878048,100.0,164
BCH201_Y2_01_03_A,88.215625,100.0,160
BCH201_Y2_01_03_B,90.85033557046981,100.0,149
BCH201_Y2_01_04_A,84.2792899408284,100.0,169
BCH201_Y2_01_04_B,88.72013422818792,100.0,149
BCH201_Y2_01_05_A,86.17023809523809,100.0,84
BCH201_Y2_01_05_B,90.24520547945205,100.0,73
BCH201_Y2_01_06_A,88.39154929577465,100.0,71
BCH201_Y2_01_06_B,87.36,100.0,60
BCH201_Y2_01_07_A,91.89636363636365,100.0,55
BCH201_Y2_01_07_B,89.16111111111111,100.0,54
BCH201_Y2_01_08_A,91.51153846153846,100.0,52
BCH201_Y2_01_08_B,92.75,100.0,48
BCH201_Y2_01_09_A,81.84150943396227,95.7,53
BCH201_Y2_01_10_A,79.18,100.0,35
BCH201_Y2_01_10_B,82.26129032258065,100.0,31
BCH201_Y2_01_10_C,80.88000000000001,100.0,30
BCH201_Y2_01_11_A,88.74285714285715,100.0,28
BCH201_Y2_01_11_B,88.72142857142856,100.0,28
BCH201_Y2_01_12_A,75.5516129032258,100.0,31
BCH201_Y2_01_12_B,69.83846153846153,100.0,26
BCH202LL_Y2_ 01_07,63.646428571428565,100.0,28
BCH202LL_Y2_01_03,61.66538461538461,94.15,26
BCH202LL_Y2_02_05,76.53928571428571,99.15,28
BCH202LL_Y2_02_06,79.17599999999999,98.5,25
BCH202LL_Y2_02_08,65.3896551724138,98.1,29
BCH202LL_Y2_02_11,35.43333333333333,14.05,18
BCH202_Y2_01_03_A,86.48222222222222,100.0,45
BCH202_Y2_01_03_B,92.64864864864865,100.0,37
BCH202_Y2_01_07_A,91.4075,100.0,40
BCH202_Y2_01_07_B,87.225,100.0,36
BCH202_Y2_01_08_A,96.46842105263158,100.0,38
BCH202_Y2_01_08_B,94.66,100.0,35
BCH202_Y2_01_08_C,97.57575757575758,100.0,33
BCH202_Y2_01_12,94.9375,100.0,24
BCH202_Y2_02_02,85.07173913043479,100.0,46
BCH202_Y2_02_04_A,87.45,100.0,46
BCH202_Y2_02_04_B,87.17142857142856,100.0,42
BCH202_Y2_02_05,92.01818181818182,100.0,44
BCH202_Y2_02_06_A,94.83658536585367,100.0,41
BCH202_Y2_02_06_B,93.82051282051282,100.0,39
BCH202_Y2_02_11_A,100.0,100.0,25
BCH202_Y2_02_11_B,97.11923076923077,100.0,26
BCH203LL_Y2_01_01,63.315730337078655,91.8,89
BCH203LL_Y2_01_05,55.95641025641026,54.3,39
BCH203LL_Y2_01_06,54.24,75.0,30
BCH203LL_Y2_01_07,51.10666666666667,49.25,30
BCH203LL_Y2_01_08,47.43103448275862,41.1,29
BCH203LL_Y2_01_12,36.57368421052632,12.3,19
BCH203_Y2_01_01_A,89.25140186915887,100.0,107
BCH203_Y2_01_01_B,92.95531914893617,100.0,94
BCH203_Y2_01_02_A,87.46527777777777,100.0,72
BCH203_Y2_01_02_B,91.63030303030304,100.0,66
BCH203_Y2_01_03_A,95.06666666666666,100.0,57
BCH203_Y2_01_03_B,91.9925925925926,100.0,54
BCH203_Y2_01_04_A,90.56290322580645,100.0,62
BCH203_Y2_01_05_A,84.46862745098038,100.0,51
BCH203_Y2_01_05_B,91.89268292682927,100.0,41
BCH203_Y2_01_06_A,94.8029411764706,100.0,34
BCH203_Y2_01_06_B,90.32285714285715,100.0,35
BCH203_Y2_01_07_A,93.49714285714286,100.0,35
BCH203_Y2_01_07_B,90.64117647058823,100.0,34
BCH203_Y2_01_08_A,86.41025641025641,100.0,39
BCH203_Y2_01_08_B,90.7235294117647,100.0,34
BCH203_Y2_01_09_A,88.98222222222222,100.0,45
BCH203_Y2_01_09_B,88.16341463414633,100.0,41
BCH203_Y2_01_10_A,89.45172413793104,100.0,29
BCH203_Y2_01_10_B,90.54642857142858,100.0,28
BCH203_Y2_01_11,69.46363636363637,100.0,11
BCH203_Y2_01_11_A,69.6655172413793,89.8,29
BCH203_Y2_01_12_A,99.69090909090909,100.0,11
BCH203_Y2_01_12_B,89.19310344827586,100.0,29
BCH203_Y2_01_12_C,95.8,100.0,29
BIO101LL_Y2_01_02,58.11219512195122,68.6,205
BIO101LL_Y2_01_04,61.09666666666667,89.3,60
BIO101LL_Y2_01_05,59.14857142857142,68.45,140
BIO101LL_Y2_01_09,47.0183908045977,32.3,87
BIO101LL_Y2_01_12,62.44027777777777,91.7,72
BIO101LL_Y2_01_14,64.88064516129032,90.1,62
BIO101_Y2_01_01_A,92.8512129380054,100.0,371
BIO101_Y2_01_01_B,89.67402985074627,100.0,335
BIO101_Y2_01_03,8.6,8.6,1
BIO101_Y2_01_03_A,92.81703470031546,100.0,317
BIO101_Y2_01_03_B,94.60742049469965,100.0,283
BIO101_Y2_01_05_A,88.21926910299004,100.0,301
BIO101_Y2_01_05_B,86.58513011152417,100.0,269
BIO101_Y2_01_09_A,87.2995918367347,100.0,245
BIO101_Y2_01_09_B,86.62190476190476,100.0,210
BIO101_Y2_01_12_A,84.07228915662651,100.0,166
BIO101_Y2_01_12_B,87.50496453900709,100.0,141
BIO101_Y2_01_14_A,85.23076923076923,100.0,143
BIO101_Y2_01_14_B,85.42170542635658,100.0,129
BIO101_Y2_01_15_A,83.11111111111111,100.0,126
BIO101_Y2_01_15_B,82.55045871559633,100.0,109
BIO101_Y2_01_16_A,81.66782608695651,100.0,115
BIO101_Y2_01_16_B,78.26699029126213,100.0,103
BIO101_Y2_01_17_A,80.8672131147541,100.0,122
BIO101_Y2_01_17_B,80.80970873786407,100.0,103
BIO101_Y2_01_18_A,80.709900990099,100.0,101
BIO101_Y2_01_18_B,84.20116279069768,100.0,86
BIO101_Y2_01_19_A,83.37619047619049,100.0,84
BIO101_Y2_01_19_B,86.01643835616439,100.0,73
BIO101_Y2_01_20_A,84.97820512820513,100.0,78
BIO101_Y2_01_20_B,87.55970149253731,100.0,67
BIO107LL_Y2_01_02,52.813793103448276,45.7,203
BIO107LL_Y2_01_06,55.04827586206897,56.9,116
BIO107LL_Y2_01_09,56.12957746478873,73.6,71
BIO107LL_Y2_01_11,58.93295454545455,90.7,88
BIO107LL_Y2_01_16,51.72727272727273,50.0,33
BIO107LL_Y2_01_17,50.614285714285714,37.95,28
BIO107_Y2_01_01_A,87.86917562724014,100.0,279
BIO107_Y2_01_01_B,90.79267241379311,100.0,232
BIO107_Y2_01_02_A,87.04887218045113,100.0,266
BIO107_Y2_01_02_B,90.77356828193832,100.0,227
BIO107_Y2_01_03_A,83.73024390243903,100.0,205
BIO107_Y2_01_03_B,84.45771428571429,100.0,175
BIO107_Y2_01_04_A,86.16125654450262,100.0,191
BIO107_Y2_01_04_B,79.98461538461538,100.0,169
BIO107_Y2_01_05_A,81.19791666666667,100.0,144
BIO107_Y2_01_05_B,84.74193548387096,100.0,124
BIO107_Y2_01_06,81.30762711864406,100.0,118
BIO107_Y2_01_07_A,81.34188034188034,100.0,117
BIO107_Y2_01_07_B,83.07549019607843,100.0,102
BIO107_Y2_01_08_A,77.2556603773585,100.0,106
BIO107_Y2_01_08_B,86.44137931034483,100.0,87
BIO107_Y2_01_09_A,82.51142857142858,100.0,105
BIO107_Y2_01_09_B,83.47608695652174,100.0,92
BIO107_Y2_01_09_C,81.18139534883721,100.0,86
BIO107_Y2_01_10_A,78.28507462686568,100.0,67
BIO107_Y2_01_10_B,78.67678571428571,100.0,56
BIO107_Y2_01_11_A,74.3640625,100.0,64
BIO107_Y2_01_11_B,70.85178571428571,100.0,56
BIO107_Y2_01_12_A,80.73076923076923,100.0,65
BIO107_Y2_01_12_B,86.56724137931033,100.0,58
BIO202_LL_Y2_02_01,64.24634146341464,89.4,164
BIO202_LL_Y2_02_03,53.117599999999996,60.8,125
BIO202_LL_Y2_02_04,47.42626262626263,36.5,99
BIO202_LL_Y2_02_05,52.42875,52.9,80
BIO202_LL_Y2_02_07,48.79090909090909,35.85,66
BIO202_LL_Y2_02_11,56.51153846153846,74.75,52
BIO202_Y2_02_01_A,91.73024390243903,100.0,205
BIO202_Y2_02_01_B,94.69020618556702,100.0,194
BIO202_Y2_02_02_A,90.41656804733728,100.0,169
BIO202_Y2_02_02_B,90.02980132450331,100.0,151
BIO202_Y2_02_03,87.04848484848485,100.0,165
BIO202_Y2_02_04,80.97385620915033,100.0,153
BIO202_Y2_02_05_A,92.58503937007873,100.0,127
BIO202_Y2_02_05_B,90.36859504132232,100.0,121
BIO202_Y2_02_06,84.76666666666667,100.0,120
BIO202_Y2_02_07_A,86.93727272727273,100.0,110
BIO202_Y2_02_07_B,89.6078431372549,100.0,102
BIO202_Y2_02_08,77.85098039215687,100.0,102
BIO202_Y2_02_09,80.81458333333333,100.0,96
BIO202_Y2_02_10,75.6086956521739,100.0,92
BIO202_Y2_02_11,83.43452380952381,100.0,84
BIO202_Y2_02_12_A,86.23809523809524,100.0,84
BIO202_Y2_02_12_B,81.7958904109589,100.0,73
BIO202_Y2_02_12_C,84.11212121212121,100.0,66
BIO208LL_Y2_02_03,65.42083333333333,98.8,120
BIO208LL_Y2_02_07,54.97215189873418,61.0,79
BIO208LL_Y2_02_08,71.12266666666666,100.0,75
BIO208LL_Y2_02_10,56.88135593220339,80.0,59
BIO208LL_Y2_02_15,64.09677419354838,100.0,31
BIO208LL_Y2_02_16,56.13793103448276,66.7,29
BIO208_Y2_02_01 A,89.21666666666667,100.0,186
BIO208_Y2_02_01 B,92.13801169590643,100.0,171
BIO208_Y2_02_02_A,87.97604790419162,100.0,167
BIO208_Y2_02_02_B,89.58333333333333,100.0,144
BIO208_Y2_02_03,76.48482758620689,95.2,145
BIO208_Y2_02_04,84.5,100.0,131
BIO208_Y2_02_05,86.52372881355932,100.0,118
BIO208_Y2_02_06,81.2900900900901,100.0,111
BIO208_Y2_02_07,79.74150943396226,100.0,106
BIO208_Y2_02_08_A,85.55851063829788,100.0,94
BIO208_Y2_02_08_B,86.91411764705882,100.0,85
BIO208_Y2_02_09_A,86.97311827956989,100.0,93
BIO208_Y2_02_09_B,89.50232558139534,100.0,86
BIO208_Y2_02_09_C,89.54146341463414,100.0,82
BIO208_Y2_02_10_A,77.07466666666667,100.0,75
BIO208_Y2_02_10_B,81.54,100.0,65
BIO208_Y2_02_11A,83.60967741935484,100.0,62
BIO208_Y2_02_11B,75.17017543859649,100.0,57
BIO208_Y2_02_12,70.7904761904762,100.0,63
BUA 101 (2023-10-17 15_57 GMT+1),31.063793103448276,6.6,58
BUA 201LL_Y2_01_04,63.486000000000004,98.8,50
BUA 204_Y2_02_01,86.82361111111112,100.0,72
BUA 204_Y2_02_12,75.39375,100.0,32
BUA 216_Y2_02_10_A,88.19999999999999,100.0,31
BUA 216_Y2_02_10_B,84.64666666666668,100.0,30
BUA201LL_Y2_01_03,66.42962962962963,100.0,54
BUA201LL_Y2_01_05,70.79512195121951,100.0,41
BUA201LL_Y2_01_06,71.21578947368421,98.5,38
BUA201LL_Y2_01_09,65.87692307692308,98.8,39
BUA201LL_Y2_01_11,49.474074074074075,39.5,27
BUA201_Y2_01_01,80.45750000000001,100.0,80
BUA201_Y2_01_02,79.65714285714286,100.0,63
BUA201_Y2_01_07,71.97291666666666,100.0,48
BUA201_Y2_01_10,60.723333333333336,92.15,30
BUA201_Y2_01_12,80.62916666666666,100.0,24
BUA202LL_Y2_02_02,63.88688524590164,96.8,61
BUA202LL_Y2_02_04,61.62115384615385,85.4,52
BUA202LL_Y2_02_09,55.63333333333333,71.6,48
BUA202LL_Y2_02_12,57.432500000000005,60.55,40
BUA202_Y2_02_01_A,84.7025974025974,100.0,77
BUA202_Y2_02_01_B,84.17763157894737,100.0,76
BUA202_Y2_02_02_A,82.75999999999999,100.0,70
BUA202_Y2_02_02_B,82.78676470588235,100.0,68
BUA202_Y2_02_03_A,86.49180327868852,100.0,61
BUA202_Y2_02_03_B,84.4186440677966,100.0,59
BUA202_Y2_02_05,79.79516129032258,100.0,62
BUA202_Y2_02_07,76.22962962962963,100.0,54
BUA202_Y2_02_10,83.70666666666668,100.0,45
BUA203LL_Y2_01_09,37.425274725274726,17.2,91
BUA203LL_Y2_01_10,48.74155844155844,45.1,77
BUA203_LL_Y2_01_03,60.31333333333333,70.3,150
BUA203_LL_Y2_01_05,64.3123188405797,95.4,138
BUA203_LL_Y2_01_06,58.395967741935486,70.6,124
BUA203_LL_Y2_01_08,46.963265306122445,33.1,98
BUA203_Y1_01_01_B,84.66538461538461,100.0,260
BUA203_Y1_01_03,81.32124352331606,100.0,193
BUA203_Y1_01_05,81.71966292134832,100.0,178
BUA203_Y1_01_06_A,89.50588235294117,100.0,153
BUA203_Y1_01_06_B,87.83749999999999,100.0,136
BUA203_Y1_01_08_A,88.12662116040956,100.0,293
BUA203_Y1_01_08_B,81.44017094017094,100.0,117
BUA203_Y2_01_02,76.35486725663718,100.0,226
BUA203_Y2_01_04,78.90333333333334,100.0,180
BUA203_Y2_01_07,79.77579617834394,100.0,157
BUA203_Y2_01_09 A,81.42043795620438,100.0,137
BUA203_Y2_01_09 B,78.04955752212389,98.0,113
BUA203_Y2_01_10_A,80.46638655462185,100.0,119
BUA203_Y2_01_10_B,76.18058252427184,100.0,103
BUA203_Y2_01_11,76.88230088495575,100.0,113
BUA203_Y2_01_12,72.78396226415094,100.0,106
BUA204LL_Y2_02_01,72.74912280701754,100.0,57
BUA204LL_Y2_02_02,61.54651162790697,78.0,43
BUA204LL_Y2_02_03,51.81875,47.15,48
BUA204LL_Y2_02_04,63.334883720930236,93.3,43
BUA204LL_Y2_02_05,54.391304347826086,60.699999999999996,46
BUA204_Y2_02_02,85.11492537313433,100.0,67
BUA204_Y2_02_08,75.93333333333334,100.0,36
BUA204_Y2_02_09,67.52368421052631,100.0,38
BUA204_Y2_02_10,67.57586206896552,100.0,29
BUA204_Y2_02_11,77.13666666666667,100.0,30
BUA205 LL_Y2_01_01,73.68166666666667,100.0,180
BUA205 LL_Y2_01_02,78.58523489932887,100.0,149
BUA205 LL_Y2_01_05,70.16272727272727,100.0,110
BUA205 LL_Y2_01_07,57.28850574712644,67.5,87
BUA205 LL_Y2_01_10,61.7509090909091,98.0,55
BUA205 LL_Y2_01_12,54.791666666666664,50.0,36
BUA205_Y2_01_01,86.6379746835443,100.0,237
BUA205_Y2_01_02,82.77424242424242,100.0,198
BUA205_Y2_01_03,87.075,100.0,172
BUA205_Y2_01_04,83.70117647058824,100.0,170
BUA205_Y2_01_05,87.55900621118012,100.0,161
BUA205_Y2_01_06,84.96884057971015,100.0,138
BUA205_Y2_01_07,82.9,100.0,134
BUA205_Y2_01_08_A,77.01735537190083,92.5,121
BUA205_Y2_01_08_B,82.76601941747572,100.0,103
BUA205_Y2_01_09_A,83.99391304347826,100.0,115
BUA205_Y2_01_09_B,83.7764705882353,100.0,102
BUA205_Y2_01_10_A,79.9975,100.0,80
BUA205_Y2_01_10_B,81.19565217391305,100.0,69
BUA205_Y2_01_11_A,80.21142857142857,100.0,70
BUA205_Y2_01_11_B,80.83859649122807,100.0,57
BUA205_Y2_01_12,70.80491803278689,100.0,61
BUA208LL_Y2_01_01,66.72171052631579,95.0,152
BUA208_LL_Y2_01_06,66.06224489795919,90.3,98
BUA208_LL_Y2_01_09,57.336842105263166,82.55,76
BUA208_LL_Y2_01_10,40.8,18.7,46
BUA208_LL_Y2_01_11,49.476470588235294,43.5,34
BUA208_LL_Y2_01_12,59.98571428571429,89.7,28
BUA208_Y2_01_01,83.6180412371134,100.0,194
BUA208_Y2_01_02,81.40220994475138,100.0,181
BUA208_Y2_01_03_A,88.35529411764706,100.0,170
BUA208_Y2_01_03_B,88.27848101265823,100.0,158
BUA208_Y2_01_04,81.93461538461538,100.0,156
BUA208_Y2_01_05_A,82.21726618705037,100.0,139
BUA208_Y2_01_05_B,84.26666666666667,100.0,126
BUA208_Y2_01_06_A,88.89055118110237,100.0,127
BUA208_Y2_01_06_B,85.90666666666667,100.0,120
BUA208_Y2_01_07_A,85.98360655737704,100.0,122
BUA208_Y2_01_07_B,85.49732142857144,100.0,112
BUA208_Y2_01_08_A,85.92342342342343,100.0,111
BUA208_Y2_01_08_B,85.60754716981131,100.0,106
BUA208_Y2_01_08_C,86.18163265306121,100.0,98
BUA208_Y2_01_09,85.63177570093458,100.0,107
BUA208_Y2_01_10_A,86.9849315068493,100.0,73
BUA208_Y2_01_10_B,82.13333333333333,100.0,63
BUA208_Y2_01_11,77.81803278688524,100.0,61
BUA208_Y2_01_12_A,76.22786885245901,100.0,61
BUA208_Y2_01_12_B,81.28163265306122,100.0,49
BUA216LL_Y2_02_01,67.63461538461539,100.0,52
BUA216LL_Y2_02_02,48.84117647058824,38.6,51
BUA216LL_Y2_02_03,68.1952380952381,100.0,42
BUA216LL_Y2_02_04,52.87837837837838,37.5,37
BUA216LL_Y2_02_05,49.04705882352941,31.5,34
BUA216LL_Y2_02_06,54.231578947368426,35.9,19
BUA216_Y2_02_02,83.53653846153846,100.0,52
BUA216_Y2_02_03,78.44912280701755,100.0,57
BUA216_Y2_02_05_A,86.88913043478261,100.0,46
BUA216_Y2_02_05_B,84.17209302325581,100.0,43
BUA216_Y2_02_06_A,88.09347826086957,100.0,46
BUA216_Y2_02_06_B,78.62790697674419,100.0,43
BUA216_Y2_02_11_A,87.98620689655172,100.0,29
BUA216_Y2_02_11_B,85.19999999999999,100.0,26
BUA218LL_Y2_01_02,58.56037735849056,57.1,53
BUA218LL_Y2_01_03,58.31739130434782,71.3,46
BUA218LL_Y2_01_06,48.56857142857143,37.1,35
BUA218LL_Y2_01_07,44.417142857142856,26.7,35
BUA218LL_Y2_01_09,39.88484848484848,17.4,33
BUA218LL_Y2_01_11,45.66451612903226,23.1,31
BUA218_Y2_01_01,71.43442622950819,100.0,61
BUA218_Y2_01_04,68.25762711864407,100.0,59
BUA218_Y2_01_05,72.03846153846153,100.0,52
BUA218_Y2_01_08,80.86279069767441,100.0,43
BUA218_Y2_01_10,68.63513513513513,100.0,37
BUS101LL_Y1_01_01,75.76450704225353,100.0,355
BUS101LL_Y1_01_02,68.93177257525083,98.6,299
BUS101LL_Y1_01_03,68.61742738589211,99.0,241
BUS101LL_Y1_01_04,74.71927083333334,100.0,192
BUS101LL_Y1_01_05,71.56617647058823,97.65,136
BUS101LL_Y1_01_06,65.59039999999999,95.6,125
BUS101LL_Y1_01_07,65.187786259542,97.2,131
BUS101LL_Y1_01_08,58.3563025210084,76.3,119
BUS101LL_Y1_01_09,65.08734177215189,98.3,79
BUS101LL_Y1_01_10,59.40752688172043,87.6,93
BUS101LL_Y1_01_11,57.239534883720935,77.30000000000001,86
BUS101LL_Y1_01_12,61.1741935483871,83.35,62
BUS101LL_Y1_01_13,47.50961538461539,28.200000000000003,52
BUS101LL_Y1_01_14,55.991176470588236,67.9,34
BUS101LL_Y1_01_15,55.25555555555555,58.7,45
BUS101_Y1_01_01,93.31992110453649,100.0,507
BUS101_Y1_01_02,89.90967032967033,100.0,455
BUS101_Y1_01_03,86.64303178484107,100.0,409
BUS101_Y1_01_04,79.24864864864865,100.0,407
BUS101_Y1_01_05,86.00062111801242,100.0,322
BUS101_Y1_01_06,83.48651685393259,100.0,267
BUS101_Y1_01_07,83.65929648241206,100.0,199
BUS101_Y1_01_08,79.47887323943662,100.0,213
BUS101_Y1_01_09,84.4225,100.0,160
BUS101_Y1_01_10,85.61702127659575,100.0,141
BUS101_Y1_01_11,84.12296296296297,100.0,135
BUS101_Y1_01_12,77.60625,100.0,128
BUS101_Y1_01_13,81.97254901960785,100.0,102
BUS101_Y1_01_14,76.66516853932585,100.0,89
BUS102LL_Y1_02_02,67.45029585798817,96.7,169
BUS102LL_Y1_02_04,73.1421052631579,98.1,114
BUS102LL_Y1_02_05,69.26736842105262,96.4,95
BUS102LL_Y1_02_06,79.10246913580247,100.0,81
BUS102LL_Y1_02_08,65.56666666666668,97.0,69
BUS102_Y1_02_02_A,84.04745762711865,100.0,236
BUS102_Y1_02_02_B,88.21542288557214,100.0,201
BUS102_Y1_02_03_C,89.90057803468207,100.0,173
BUS102_Y1_02_09_A,91.51799999999999,100.0,100
BUS102_Y1_02_09_B,97.97142857142856,100.0,91
BUS102_Y1_02_09_C,93.1163043478261,100.0,92
BUS201LL_Y2_01_01,61.89039548022599,77.2,177
BUS201LL_Y2_01_05,76.02368421052633,100.0,114
BUS201LL_Y2_01_06,62.43300970873787,89.5,103
BUS201LL_Y2_01_08,66.61058823529412,90.5,85
BUS201LL_Y2_01_10,66.0828125,89.7,64
BUS201LL_Y2_01_11,54.39696969696969,66.7,33
BUS201_Y2_01_01 A,84.96652173913043,100.0,230
BUS201_Y2_01_01 B,82.42654028436019,100.0,211
BUS201_Y2_01_02_A,85.22422680412372,100.0,194
BUS201_Y2_01_02_B,82.39661016949152,100.0,177
BUS201_Y2_01_03,79.50324324324325,100.0,185
BUS201_Y2_01_04,79.23076923076923,100.0,169
BUS201_Y2_01_05_A,87.60844155844157,100.0,154
BUS201_Y2_01_05_B,86.18439716312056,100.0,141
BUS201_Y2_01_06,81.37234042553192,100.0,141
BUS201_Y2_01_07_A,89.0548780487805,100.0,82
BUS201_Y2_01_07_B,84.97105263157896,100.0,76
BUS201_Y2_01_08_A,84.93157894736842,100.0,133
BUS201_Y2_01_08_B,85.26403508771931,100.0,114
BUS201_Y2_01_09_A,87.06960000000001,100.0,125
BUS201_Y2_01_09_B,87.75675675675676,100.0,111
BUS201_Y2_01_10_A,82.04807692307692,100.0,52
BUS201_Y2_01_10_B,81.63913043478261,100.0,46
BUS201_Y2_01_11,81.61153846153846,100.0,78
BUS201_Y2_01_12,71.96000000000001,98.9,40
BUS203_LL_Y2_01_01,72.66911764705883,100.0,136
BUS203_LL_Y2_01_03,64.55922330097087,87.1,103
BUS203_LL_Y2_01_04,59.714130434782604,85.7,92
BUS203_LL_Y2_01_06,67.25057471264368,100.0,87
BUS203_LL_Y2_01_09,61.91166666666666,94.65,60
BUS203_LL_Y2_01_10,49.48235294117647,33.099999999999994,34
BUS203_Y2_01_01,80.32804232804233,100.0,189
BUS203_Y2_01_02,77.53780487804879,100.0,164
BUS203_Y2_01_03,81.2589552238806,100.0,134
BUS203_Y2_01_04,81.2593984962406,100.0,133
BUS203_Y2_01_05,79.325,100.0,136
BUS203_Y2_01_06,82.97666666666667,100.0,120
BUS203_Y2_01_07,83.05045045045046,100.0,111
BUS203_Y2_01_08,81.5933962264151,100.0,106
BUS203_Y2_01_09,81.42095238095239,100.0,105
BUS203_Y2_01_10,74.9171052631579,100.0,76
BUS203_Y2_01_11,70.1029411764706,100.0,68
BUS203_Y2_01_12,79.04107142857143,97.8,56
CHM101LL_Y2_01_05,63.141875000000006,78.5,160
CHM101LL_Y2_01_06,60.49243697478992,68.3,119
CHM101LL_Y2_01_08,60.032407407407405,84.0,108
CHM101LL_Y2_01_10,65.68548387096774,97.1,62
CHM101LL_Y2_01_13,51.116949152542375,46.7,59
CHM101LL_Y2_01_14,53.40652173913043,64.1,46
CHM101_Y1_01_01_A,88.66737804878049,100.0,328
CHM101_Y1_01_01_B,92.88327272727274,100.0,275
CHM101_Y1_02_01_A,84.79835390946502,100.0,243
CHM101_Y1_02_01_B,89.40430107526882,100.0,186
CHM101_Y1_02_01_C,88.26815642458101,100.0,179
CHM101_Y1_03_01_A,82.79367816091954,100.0,174
CHM101_Y1_03_01_B,84.6654411764706,100.0,136
CHM101_Y1_04_01_A,78.97206703910615,100.0,179
CHM101_Y1_04_01_B,77.29310344827586,100.0,145
CHM101_Y1_05_01_A,80.27666666666667,100.0,120
CHM101_Y1_05_01_B,85.7757281553398,100.0,103
CHM101_Y1_06_01_A,80.48508771929824,100.0,114
CHM101_Y1_06_01_B,81.49895833333333,100.0,96
CHM101_Y1_07_01_A,74.36399999999999,100.0,100
CHM101_Y1_07_01_B,83.49036144578314,100.0,83
CHM101_Y1_07_01_C,80.45131578947368,100.0,76
CHM101_Y1_08_01_A,76.01279069767442,100.0,86
CHM101_Y1_08_01_B,81.86619718309859,100.0,71
CHM101_Y1_08_01_C,82.18095238095238,100.0,63
CHM101_Y1_09_01_A,71.42134831460675,100.0,89
CHM101_Y1_09_01_B,70.55454545454545,100.0,77
CHM101_Y1_10_01_A,76.05344827586208,100.0,58
CHM101_Y1_10_01_B,83.3,100.0,46
CHM101_Y1_11_01_A,74.8280701754386,100.0,57
CHM101_Y1_11_01_B,74.45,100.0,52
CHM101_Y1_12_01_A,75.5448275862069,100.0,58
CHM101_Y1_12_01_B,88.59148936170213,100.0,47
CHM101_Y1_12_01_C,89.22500000000001,100.0,44
CHM102LL_Y1_02_06,54.074000000000005,56.25,50
CHM102LL_Y1_02_09,41.86666666666667,21.8,39
CHM102LL_Y2_02_03,51.66630434782609,50.0,92
CHM102LL_Y2_02_05,39.19074074074074,16.65,54
CHM102_LL_Y1_02_11,51.3,20.8,27
CHM102_Y1_02_02_A,90.33061224489796,100.0,147
CHM102_Y1_02_02_B,90.88161764705882,100.0,136
CHM102_Y1_02_03_A,86.9349593495935,100.0,123
CHM102_Y1_02_03_B,89.94424778761062,100.0,113
CHM102_Y1_02_04,84.14018691588785,100.0,107
CHM102_Y1_02_08,51.41860465116279,52.2,43
CHM102_Y1_02_09_A,85.87058823529412,100.0,68
CHM102_Y1_02_09_B,91.85172413793103,100.0,58
CHM102_Y1_02_10,81.52777777777777,100.0,54
CHM102_Y1_02_11_A,83.5265306122449,100.0,49
CHM102_Y1_02_11_B,82.14146341463415,100.0,41
CHM102_Y1_02_12,76.11395348837209,100.0,43
CHM102_Y2_02_01,87.23687150837989,100.0,179
CHM102_Y2_02_05,78.27525773195876,100.0,97
CHM102_Y2_02_06 A,82.92823529411764,100.0,85
CHM102_Y2_02_06 B,87.28666666666666,100.0,75
CHM102_Y2_02_07,83.60526315789474,100.0,76
CHM107_Y2_01_01_A,87.85411764705881,100.0,255
CHM107_Y2_01_01_B,91.15789473684211,100.0,209
CHM107_Y2_01_02_A,88.24080717488789,100.0,223
CHM107_Y2_01_02_B,85.62116402116402,100.0,189
CHM107_Y2_01_03,82.72916666666667,100.0,168
CHM107_Y2_01_04,75.02146892655367,100.0,177
CHM107_Y2_01_05,81.68923076923078,100.0,130
CHM107_Y2_01_06,79.21304347826087,100.0,115
CHM107_Y2_01_07,81.02952380952381,100.0,105
CHM107_Y2_01_08,72.38315789473684,100.0,95
CHM107_Y2_01_09,75.02037037037037,100.0,108
CHM107_Y2_01_10,73.92790697674418,100.0,86
CHM107_Y2_01_11,79.34242424242424,100.0,66
CHM107_Y2_01_12,79.33142857142857,100.0,70
CHM108_LL_Y2_01_03,54.86231884057971,69.9,69
CHM108_LL_Y2_01_04,49.66315789473685,47.7,57
CHM108_LL_Y2_01_06,52.40212765957447,57.5,47
CHM108_LL_Y2_01_11,59.0,96.25,50
CHM108_LL_Y2_01_12,42.91904761904762,15.4,21
CHM108_Y2_02_01_A,88.74610389610389,100.0,154
CHM108_Y2_02_01_B,93.56616541353382,100.0,133
CHM108_Y2_02_01_C,91.64330708661417,100.0,127
CHM108_Y2_02_02,84.3508064516129,100.0,124
CHM108_Y2_02_02_B,92.36,100.0,100
CHM108_Y2_02_03_A,84.07589285714286,100.0,112
